설치장소명,시도명,시군구명,소재지도로명주소,소재지지번주소,위도,경도,세부위치,휴지통종류,관리기관명,관리기관전화번호,데이터기준일자
월드컵로 30 세븐일레븐 앞,서울특별시,마포구,서울특별시 마포구 월드컵로 30,,37.55210603,126.9126397,월드컵로 30 세븐일레븐 앞,일반쓰레기,서울특별시 마포구청,02-3153-9222,2024-11-28
디지털미디어시티역 공항철로 9번 출구 앞,서울특별시,마포구,서울특별시 마포구 성암로 201,,37.5775871,126.8969384,디지털미디어시티역 공항철로 9번 출구 앞,일반쓰레기,서울특별시 마포구청,02-3153-9222,2024-11-28
월드컵로 54 횡단보도 옆,서울특별시,마포구,서울특별시 마포구 월드컵로 54,,37.5541384,126.9120201,월드컵로 54 횡단보도 옆,일반쓰레기,서울특별시 마포구청,02-3153-9222,2024-11-28
마포중앙도서관 버스정류장(14-197),서울특별시,마포구,,서울특별시 마포구 성산동 196-2,37.56412724,126.9063814,마포중앙도서관 버스정류장(14-197),일반쓰레기,서울특별시 마포구청,02-3153-9222,2024-11-28
월드컵파크5단지 상암고등학교 버스정류장(14-288),서울특별시,마포구,,서울특별시 마포구 상암동 1715,37.5799712,126.887685,월드컵파크5단지 상암고등학교 버스정류장(14-288),일반쓰레기,서울특별시 마포구청,02-3153-9222,2024-11-28
마포구청역 버스정류장(14-194),서울특별시,마포구,,서울특별시 마포구 성산동 196-2,37.56412724,126.9063814,마포구청역 버스정류장(14-194),일반쓰레기,서울특별시 마포구청,02-3153-9222,2024-11-28
상암 DMC 버스정류장(14-290),서울특별시,마포구,서울특별시 마포구 월드컵북로 62길11,,37.5836829,126.8844154,상암 DMC 버스정류장(14-290),일반쓰레기,서울특별시 마포구청,02-3153-9222,2024-11-28
마포구청역 버스정류장(14-195),서울특별시,마포구,,서울특별시 마포구 성산동 313-1,37.5625924,126.9026276,마포구청역 버스정류장(14-195),일반쓰레기,서울특별시 마포구청,02-3153-9222,2024-11-28
DMC첨단산업센터 버스정류장(14-111),서울특별시,마포구,,서울특별시 마포구 상암동 1694-1,37.58541095,126.8853249,DMC첨단산업센터 버스정류장(14-111),일반쓰레기,서울특별시 마포구청,02-3153-9222,2024-11-28
구청 광장,서울특별시,마포구,서울특별시 마포구 월드컵로 212,,37.56631284,126.9016157,구청 광장,일반쓰레기,서울특별시 마포구청,02-3153-9222,2024-11-28
구청 광장 재활용,서울특별시,마포구,서울특별시 마포구 월드컵로 212,,37.56631284,126.9016157,구청 광장 재활용,일반쓰레기,서울특별시 마포구청,02-3153-9222,2024-11-28
마포구의회 앞 마을버스정류장(14-563),서울특별시,마포구,서울특별시 마포구 월드컵로 212,,37.56631284,126.9016157,마포구의회 앞 마을버스정류장(14-563),일반쓰레기,서울특별시 마포구청,02-3153-9222,2024-11-28
월드컵북로381 월드컵파크4단지 401동 앞,서울특별시,마포구,서울특별시 마포구 월드컵북로 381,,37.57795288,126.8898876,월드컵북로381 월드컵파크4단지 401동 앞,일반쓰레기,서울특별시 마포구청,02-3153-9222,2024-11-28
월드컵북로 381 버스정류장(14-306),서울특별시,마포구,서울특별시 마포구 월드컵북로 381,,37.57795288,126.8898876,월드컵북로 381 버스정류장(14-306),일반쓰레기,서울특별시 마포구청,02-3153-9222,2024-11-28
성중길 월드컵경기장역 마을버스정류장(14-573),서울특별시,마포구,서울특별시 마포구 월드컵북로 235,,37.56970041,126.9014174,성중길 월드컵경기장역 마을버스정류장(14-573),일반쓰레기,서울특별시 마포구청,02-3153-9222,2024-11-28
상암이안 2단지 버스정류장(14-287),서울특별시,마포구,,서울특별시 마포구 상암동 1715,37.5799342,126.8876657,상암이안 2단지 버스정류장(14-287),일반쓰레기,서울특별시 마포구청,02-3153-9222,2024-11-28
월드컵북로 137 CS타워 앞,서울특별시,마포구,서울특별시 마포구 월드컵북로 137,,37.56482585,126.9116621,월드컵북로 137 CS타워 앞,일반쓰레기,서울특별시 마포구청,02-3153-9222,2024-11-28
마포농수산물시장 3거리 홈플러스 입구,서울특별시,마포구,서울특별시 마포구 월드컵로 220,,37.5673618,126.9006703,마포농수산물시장 3거리 홈플러스 입구,일반쓰레기,서울특별시 마포구청,02-3153-9222,2024-11-28
월드컵경기장 남측 버스정류장(14-104),서울특별시,마포구,,서울특별시 마포구 성산동 665,37.56827661,126.8927642,월드컵경기장 남측 버스정류장(14-104),일반쓰레기,서울특별시 마포구청,02-3153-9222,2024-11-28
월드컵파크2단지 버스정류장(14-117),서울특별시,마포구,서울특별시 마포구 월드컵북로 47길46,,37.57488209,126.8907326,월드컵파크2단지 버스정류장(14-117),일반쓰레기,서울특별시 마포구청,02-3153-9222,2024-11-28
평화의공원 주차장입구 횡단보도 맞은편,서울특별시,마포구,,서울특별시 마포구 상암동 487-137,37.5612435,126.8877307,평화의공원 주차장입구 횡단보도 맞은편,일반쓰레기,서울특별시 마포구청,02-3153-9222,2024-11-28
상암초등학교 버스정류장(14-166),서울특별시,마포구,,서울특별시 마포구 상암동 37-36,37.57641429,126.8933116,상암초등학교 버스정류장(14-166),일반쓰레기,서울특별시 마포구청,02-3153-9222,2024-11-28
월드컵경기장 사거리,서울특별시,마포구,,서울특별시 마포구 성산동 665,37.56827661,126.8927642,월드컵경기장 사거리,일반쓰레기,서울특별시 마포구청,02-3153-9222,2024-11-28
성암로 37 버스정류장(14-351),서울특별시,마포구,서울특별시 마포구 성암로 37,,37.56913949,126.9122594,성암로 37 버스정류장(14-351),일반쓰레기,서울특별시 마포구청,02-3153-9222,2024-11-28
홍대 레드로드,서울특별시,마포구,서울특별시 마포구 잔다리로 16,,37.5509235,126.921465,뷰티플레이,재활용쓰레기,서울특별시 마포구청,02-3153-9222,2024-11-28
서부도로사업소 버스정류장(14-112),서울특별시,마포구,,서울특별시 마포구 상암동 1756-4,37.58449364,126.8834751,서부도로사업소 버스정류장(14-112),일반쓰레기,서울특별시 마포구청,02-3153-9222,2024-11-28
마포구청역 3번 출구 앞,서울특별시,마포구,,서울특별시 마포구 성산동 280-7,37.56302533,126.9046697,마포구청역 3번 출구 앞,일반쓰레기,서울특별시 마포구청,02-3153-9222,2024-11-28
마포중앙도서관 버스정류장(14-196),서울특별시,마포구,,서울특별시 마포구 성산동 191-33,37.563845,126.9066719,마포중앙도서관 버스정류장(14-196),일반쓰레기,서울특별시 마포구청,02-3153-9222,2024-11-28
디지털미디어시티역 8번 출구 횡단보도 앞,서울특별시,마포구,,서울특별시 마포구 상암동 1622-1,37.57712976,126.8978247,디지털미디어시티역 8번 출구 횡단보도 앞,일반쓰레기,서울특별시 마포구청,02-3153-9222,2024-11-28
월드컵로74 올리브영 앞,서울특별시,마포구,서울특별시 마포구 월드컵로 74,,37.5557822,126.9107286,월드컵로74 올리브영 앞,일반쓰레기,서울특별시 마포구청,02-3153-9222,2024-11-28
월드컵로 100 으뜸공인중개사 앞,서울특별시,마포구,서울특별시 마포구 월드컵로 100,,37.55762081,126.908947,월드컵로 100 으뜸공인중개사 앞,일반쓰레기,서울특별시 마포구청,02-3153-9222,2024-11-28
월드컵로 108 시골김치삼겹살 앞,서울특별시,마포구,서울특별시 마포구 월드컵로 108,,37.5582604,126.9084152,월드컵로 108 시골김치삼겹살 앞,일반쓰레기,서울특별시 마포구청,02-3153-9222,2024-11-28
버스정류장(14-199),서울특별시,마포구,,서울특별시 마포구 성산동 99-6,37.56569253,126.9123257,버스정류장(14-199),일반쓰레기,서울특별시 마포구청,02-3153-9222,2024-11-28
월드컵로 158 LG베스트샵 앞,서울특별시,마포구,서울특별시 마포구 월드컵로 158,,37.561973,126.9052128,월드컵로 158 LG베스트샵 앞,일반쓰레기,서울특별시 마포구청,02-3153-9222,2024-11-28
버스정류장(14-162),서울특별시,마포구,서울특별시 마포구 월드컵북로 260,,37.57306208,126.9010479,버스정류장(14-162),일반쓰레기,서울특별시 마포구청,02-3153-9222,2024-11-28
버스정류장(14-286),서울특별시,마포구,,서울특별시 마포구 상암동 1707,37.57887956,126.8919606,버스정류장(14-286),일반쓰레기,서울특별시 마포구청,02-3153-9222,2024-11-28
월드컵북로43길 11 세븐일레븐 앞,서울특별시,마포구,서울특별시 마포구 월드컵북로 43길11,,37.57466828,126.8957125,월드컵북로43길 11 세븐일레븐 앞,일반쓰레기,서울특별시 마포구청,02-3153-9222,2024-11-28
마포농수산물시장 버스정류장(14-103),서울특별시,마포구,,서울특별시 마포구 성산동 665,37.56827661,126.8927642,마포농수산물시장 버스정류장(14-103),일반쓰레기,서울특별시 마포구청,02-3153-9222,2024-11-28
마포농수산물시장 입구 횡단보도(성산동665),서울특별시,마포구,,서울특별시 마포구 성산동 665,37.56827661,126.8927642,마포농수산물시장 입구 횡단보도(성산동665),일반쓰레기,서울특별시 마포구청,02-3153-9222,2024-11-28
월드컵로 213 마포장애인복지회관 앞,서울특별시,마포구,서울특별시 마포구 월드컵로 213,,37.5654456,126.9008029,월드컵로 213 마포장애인복지회관 앞,일반쓰레기,서울특별시 마포구청,02-3153-9222,2024-11-28
홍대 레드로드,서울특별시,마포구,서울특별시 마포구 어울마당로 65,,37.5509577,126.9210338,KT&G상상마당,재활용쓰레기,서울특별시 마포구청,02-3153-9222,2024-11-28
월드컵로 205 마포구청역 8번 출구 앞 버스정류장(14-102),서울특별시,마포구,서울특별시 마포구 월드컵로 205,,37.56504756,126.9014996,월드컵로 205 마포구청역 8번 출구 앞 버스정류장(14-102),일반쓰레기,서울특별시 마포구청,02-3153-9222,2024-11-28
롯데하이마트 대각선 건너편 버스정류장(14-274),서울특별시,마포구,,서울특별시 마포구 상암동 1626,37.57424358,126.8983691,롯데하이마트 대각선 건너편 버스정류장(14-274),일반쓰레기,서울특별시 마포구청,02-3153-9222,2024-11-28
월드컵경기장 서측(문화비축기지) 버스정류장(14-106),서울특별시,마포구,,서울특별시 마포구 성산동 661,37.5702693,126.8945243,월드컵경기장 서측(문화비축기지) 버스정류장(14-106),일반쓰레기,서울특별시 마포구청,02-3153-9222,2024-11-28
성산아파트 버스정류장(14-163),서울특별시,마포구,서울특별시 마포구 월드컵북로 233,,37.56973229,126.9031355,성산아파트 버스정류장(14-163),일반쓰레기,서울특별시 마포구청,02-3153-9222,2024-11-28
월드컵북로 221 자전거대여소 옆,서울특별시,마포구,서울특별시 마포구 월드컵북로 221,,37.5692779,126.9043255,월드컵북로 221 자전거대여소 옆,일반쓰레기,서울특별시 마포구청,02-3153-9222,2024-11-28
성산2동주민센터 버스정류장(14-158),서울특별시,마포구,서울특별시 마포구 월드컵북로 183-2,,37.56790457,126.90828,성산2동주민센터 버스정류장(14-158),일반쓰레기,서울특별시 마포구청,02-3153-9222,2024-11-28
공덕역 6번 출구 앞,서울특별시,마포구,,서울특별시 마포구 신공덕동 56-87,37.54297824,126.9527384,공덕역 6번 출구 앞,일반쓰레기,서울특별시 마포구청,02-3153-9222,2024-11-28
"공덕역 4번 출구, 택시승강장",서울특별시,마포구,서울특별시 마포구 마포대로 122,,37.54531204,126.95256,"공덕역 4번 출구, 택시승강장",일반쓰레기,서울특별시 마포구청,02-3153-9222,2024-11-28
마포경찰서 교통센터 앞,서울특별시,마포구,서울특별시 마포구 만리재로 14,,37.5439983,126.952885,마포경찰서 교통센터 앞,일반쓰레기,서울특별시 마포구청,02-3153-9222,2024-11-28
애오개역 3번 출구 앞,서울특별시,마포구,서울특별시 마포구 마포대로 212,,37.5534826,126.9570724,애오개역 3번 출구 앞,일반쓰레기,서울특별시 마포구청,02-3153-9222,2024-11-28
대흥역 3번 출구 앞,서울특별시,마포구,서울특별시 마포구 백범로 98,,37.5475858,126.9422217,대흥역 3번 출구 앞,일반쓰레기,서울특별시 마포구청,02-3153-9222,2024-11-28
홍대 레드로드,서울특별시,마포구,서울특별시 마포구 어울마당로 115,,37.5551125,126.923018,뜻밖에양꼬치,재활용쓰레기,서울특별시 마포구청,02-3153-9222,2024-11-28
홍대입구역 1번 출구 앞 자전거보관소,서울특별시,마포구,서울특별시 마포구 양화로 153,,37.5564259,126.9226319,홍대입구역 1번 출구 앞 자전거보관소,일반쓰레기,서울특별시 마포구청,02-3153-9222,2024-11-28
"홍대입구역 4번 출구, CGV 앞",서울특별시,마포구,서울특별시 마포구 양화로 188,,37.55774581,126.9264983,"홍대입구역 4번 출구, CGV 앞",일반쓰레기,서울특별시 마포구청,02-3153-9222,2024-11-28
홍대입구역 8번 출구 앞,서울특별시,마포구,서울특별시 마포구 양화로 18길3,,37.557036,126.9245496,홍대입구역 8번 출구 앞,일반쓰레기,서울특별시 마포구청,02-3153-9222,2024-11-28
홍대입구역 2번 출구 삼성스토어 앞,서울특별시,마포구,서울특별시 마포구 양화로 171,,37.55756551,126.9240527,홍대입구역 2번 출구 삼성스토어 앞,일반쓰레기,서울특별시 마포구청,02-3153-9222,2024-11-28
"상수역 1번 출구 레드로드 입구, 버스정류장(14-960)",서울특별시,마포구,서울특별시 마포구 독막로 63,,37.5479878,126.920541,"상수역 1번 출구 레드로드 입구, 버스정류장(14-960)",일반쓰레기,서울특별시 마포구청,02-3153-9222,2024-11-28
"합정역 8번 출구, 횡당보도 앞",서울특별시,마포구,서울특별시 마포구 양화로 33-1,,37.54916598,126.9127609,"합정역 8번 출구, 횡당보도 앞",일반쓰레기,서울특별시 마포구청,02-3153-9222,2024-11-28
"망원역 1번 출구, 택시승강장",서울특별시,마포구,서울특별시 마포구 월드컵로 78,,37.5560151,126.9104654,"망원역 1번 출구, 택시승강장",일반쓰레기,서울특별시 마포구청,02-3153-9222,2024-11-28
망원역 하나은행 앞 배전함,서울특별시,마포구,서울특별시 마포구 월드컵로 87,,37.5564743,126.9092406,망원역 하나은행 앞 배전함,일반쓰레기,서울특별시 마포구청,02-3153-9222,2024-11-28
버스정류장(14-253),서울특별시,마포구,서울특별시 마포구 월드컵로 143,,37.56048172,126.9056461,버스정류장(14-253),일반쓰레기,서울특별시 마포구청,02-3153-9222,2024-11-28
버스정류장(14-249),서울특별시,마포구,서울특별시 마포구 월드컵로 61,,37.55468332,126.9110639,버스정류장(14-249),일반쓰레기,서울특별시 마포구청,02-3153-9222,2024-11-28
"디지털미디어시티입구 교차로, 버스정류장(14-509)",서울특별시,마포구,,서울특별시 마포구 상암동 1731,37.5736182,126.8873006,"디지털미디어시티입구 교차로, 버스정류장(14-509)",일반쓰레기,서울특별시 마포구청,02-3153-9222,2024-11-28
홍대 레드로드,서울특별시,마포구,서울특별시 마포구 어울마당로 149-1,,37.5567473,126.9265016,조개이야기,재활용쓰레기,서울특별시 마포구청,02-3153-9222,2024-11-28
홍대 레드로드,서울특별시,마포구,서울특별시 마포구 어울마당로 146-1,,37.55625331,126.9262318,홍익숯불갈비소금구이,재활용쓰레기,서울특별시 마포구청,02-3153-9222,2024-11-28
홍대 레드로드,서울특별시,마포구,서울특별시 마포구 어울마당로 140,,37.55609466,126.9256136,육전국밥,재활용쓰레기,서울특별시 마포구청,02-3153-9222,2024-11-28
홍대 레드로드,서울특별시,마포구,서울특별시 마포구 어울마당로 131-1,,37.5562167,126.924507,BBQ,재활용쓰레기,서울특별시 마포구청,02-3153-9222,2024-11-28
홍대 레드로드,서울특별시,마포구,서울특별시 마포구 어울마당로 123-1,,37.55577,126.9237957,미쓰족발,재활용쓰레기,서울특별시 마포구청,02-3153-9222,2024-11-28
홍대 레드로드,서울특별시,마포구,서울특별시 마포구 어울마당로 111,,37.5548483,126.9227503,홍대제면소,재활용쓰레기,서울특별시 마포구청,02-3153-9222,2024-11-28
홍대 레드로드,서울특별시,마포구,서울특별시 마포구 홍익로 22,,37.55521139,126.9234361,마포관광정보센터,재활용쓰레기,서울특별시 마포구청,02-3153-9222,2024-11-28
홍대 레드로드,서울특별시,마포구,서울특별시 마포구 어울마당로 76,,37.551732,126.9216309,육쌈냉면,재활용쓰레기,서울특별시 마포구청,02-3153-9222,2024-11-28
홍대 레드로드,서울특별시,마포구,서울특별시 마포구 어울마당로 69,,37.5512702,126.9211419,짱오락실,재활용쓰레기,서울특별시 마포구청,02-3153-9222,2024-11-28
홍대 레드로드,서울특별시,마포구,서울특별시 마포구 잔디리로 14,,37.5544641,126.9175586,마을버스 정류장,재활용쓰레기,서울특별시 마포구청,02-3153-9222,2024-11-28
홍대 레드로드,서울특별시,마포구,서울특별시 마포구 잔다리로 6,,37.55090875,126.9225252,클럽오션,재활용쓰레기,서울특별시 마포구청,02-3153-9222,2024-11-28
홍대 레드로드,서울특별시,마포구,서울특별시 마포구 잔다리로 13,,37.5505606,126.921613,한신포차,재활용쓰레기,서울특별시 마포구청,02-3153-9222,2024-11-28
홍대 레드로드,서울특별시,마포구,서울특별시 마포구 어울마당로 62,,37.55060078,126.9214219,보물찾기,재활용쓰레기,서울특별시 마포구청,02-3153-9222,2024-11-28
홍대 레드로드,서울특별시,마포구,서울특별시 마포구 어울마당로 58,,37.55010166,126.9212962,세븐일레븐 홍대클럽점,재활용쓰레기,서울특별시 마포구청,02-3153-9222,2024-11-28
홍대 레드로드,서울특별시,마포구,서울특별시 마포구 어울마당로 42,,37.54874482,126.9207541,동대문엽기떡볶이,재활용쓰레기,서울특별시 마포구청,02-3153-9222,2024-11-28
홍대 레드로드,서울특별시,마포구,서울특별시 마포구 어울마당로 26,,37.54748751,126.9199426,세븐일레븐 당인동점,재활용쓰레기,서울특별시 마포구청,02-3153-9222,2024-11-28
마포구청,서울특별시,마포구,서울특별시 마포구 월드컵로 212,,37.56631284,126.9016157,에스컬레이터 옆(구청사 1층),재활용쓰레기,서울특별시 마포구청,02-3153-9222,2024-11-28
마포구청,서울특별시,마포구,서울특별시 마포구 월드컵로 212,,37.56631284,126.9016157,종합상황실 옆(구청사 1층),재활용쓰레기,서울특별시 마포구청,02-3153-9222,2024-11-28
마포구청,서울특별시,마포구,서울특별시 마포구 월드컵로 212,,37.56631284,126.9016157,구청 후문(구청사 1층),재활용쓰레기,서울특별시 마포구청,02-3153-9222,2024-11-28
하늘공원,서울특별시,마포구,서울특별시 마포구 하늘공원로 108,,37.56968508,126.8800727,하늘공원: 시인의 거리,재활용쓰레기,서울특별시 마포구청,02-3153-9222,2024-11-28
